FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-02-22,Republic Airline,Republic Airline: YX,YX,20452,3457,DLH,"Duluth, MN",ORD,"Chicago, IL",600,,,,,,,745,,,CANCELLED,B,NOT DIVERTED,105.0,,,397.0,,,,,,2022
2022-12-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,732,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",1840,,,,,,,2055,,,CANCELLED,A,NOT DIVERTED,75.0,,,341.0,,,,,,2022
2022-06-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2611,ATL,"Atlanta, GA",EWR,"Newark, NJ",1523,,,,,,,1742,,,CANCELLED,A,NOT DIVERTED,139.0,,,746.0,,,,,,2022
2022-01-21,Envoy Air,Envoy Air: MQ,MQ,20398,4319,ORD,"Chicago, IL",ORF,"Norfolk, VA",1725,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,128.0,,,717.0,,,,,,2022
2022-04-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1001,SFO,"San Francisco, CA",DCA,"Washington, DC",800,,,,,,,1610,,,CANCELLED,A,NOT DIVERTED,310.0,,,2442.0,,,,,,2022
2022-06-22,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5262,PNS,"Pensacola, FL",DCA,"Washington, DC",1507,,,,,,,1823,,,CANCELLED,B,NOT DIVERTED,136.0,,,816.0,,,,,,2022
2022-08-30,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4655,JFK,"New York, NY",CHS,"Charleston, SC",1929,,,,,,,2153,,,CANCELLED,C,NOT DIVERTED,144.0,,,636.0,,,,,,2022
2022-07-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1647,ORD,"Chicago, IL",MCO,"Orlando, FL",804,,,,,,,1137,,,CANCELLED,B,NOT DIVERTED,153.0,,,1005.0,,,,,,2022
2022-01-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1490,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",729,,,,,,,1053,,,CANCELLED,B,NOT DIVERTED,264.0,,,1389.0,,,,,,2022
2022-06-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1463,JAX,"Jacksonville, FL",IAD,"Washington, DC",944,,,,,,,1130,,,CANCELLED,A,NOT DIVERTED,106.0,,,630.0,,,,,,2022
2022-02-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2772,JFK,"New York, NY",AUS,"Austin, TX",1729,,,,,,,2045,,,CANCELLED,B,NOT DIVERTED,256.0,,,1521.0,,,,,,2022
2022-02-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5629,TUL,"Tulsa, OK",ORD,"Chicago, IL",1430,,,,,,,1633,,,CANCELLED,B,NOT DIVERTED,123.0,,,585.0,,,,,,2022
2022-12-15,Horizon Air,Horizon Air: QX,QX,19687,2364,SEA,"Seattle, WA",PUW,"Pullman, WA",2245,,,,,,,2355,,,CANCELLED,B,NOT DIVERTED,70.0,,,250.0,,,,,,2022
2022-12-25,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5183,BUF,"Buffalo, NY",DCA,"Washington, DC",1157,,,,,,,1319,,,CANCELLED,B,NOT DIVERTED,82.0,,,296.0,,,,,,2022
2022-09-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,537,CMH,"Columbus, OH",MDW,"Chicago, IL",1220,,,,,,,1230,,,CANCELLED,B,NOT DIVERTED,70.0,,,283.0,,,,,,2022
2022-05-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,560,AUS,"Austin, TX",LAX,"Los Angeles, CA",2115,,,,,,,2235,,,CANCELLED,B,NOT DIVERTED,200.0,,,1242.0,,,,,,2022
2022-10-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1665,BWI,"Baltimore, MD",MDW,"Chicago, IL",1030,,,,,,,1130,,,CANCELLED,B,NOT DIVERTED,120.0,,,611.0,,,,,,2022
2022-12-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1095,ATL,"Atlanta, GA",GSP,"Greer, SC",950,,,,,,,1045,,,CANCELLED,A,NOT DIVERTED,55.0,,,153.0,,,,,,2022
2022-03-11,Horizon Air,Horizon Air: QX,QX,19687,2385,PHX,"Phoenix, AZ",PAE,"Everett, WA",1850,,,,,,,2101,,,CANCELLED,A,NOT DIVERTED,191.0,,,1133.0,,,,,,2022
2022-06-17,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,368,DEN,"Denver, CO",LAS,"Las Vegas, NV",1345,,,,,,,1442,,,CANCELLED,A,NOT DIVERTED,117.0,,,628.0,,,,,,2022
2022-01-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1285,PHX,"Phoenix, AZ",OMA,"Omaha, NE",1920,,,,,,,2245,,,CANCELLED,A,NOT DIVERTED,145.0,,,1037.0,,,,,,2022
2022-02-03,JetBlue Airways,JetBlue Airways: B6,B6,20409,955,BOS,"Boston, MA",DCA,"Washington, DC",1900,,,,,,,2046,,,CANCELLED,B,NOT DIVERTED,106.0,,,399.0,,,,,,2022
2022-01-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4188,DEN,"Denver, CO",LAS,"Las Vegas, NV",2135,,,,,,,2235,,,CANCELLED,B,NOT DIVERTED,120.0,,,628.0,,,,,,2022
2022-04-13,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5606,CLT,"Charlotte, NC",HPN,"White Plains, NY",1450,,,,,,,1652,,,CANCELLED,A,NOT DIVERTED,122.0,,,564.0,,,,,,2022
2022-01-05,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1910,IAD,"Washington, DC",EWR,"Newark, NJ",1245,,,,,,,1400,,,CANCELLED,A,NOT DIVERTED,75.0,,,212.0,,,,,,2022
2022-01-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4455,ROC,"Rochester, NY",DTW,"Detroit, MI",600,,,,,,,730,,,CANCELLED,B,NOT DIVERTED,90.0,,,296.0,,,,,,2022
2022-06-16,JetBlue Airways,JetBlue Airways: B6,B6,20409,2670,CHS,"Charleston, SC",LGA,"New York, NY",1630,,,,,,,1822,,,CANCELLED,C,NOT DIVERTED,112.0,,,641.0,,,,,,2022
2022-03-06,Envoy Air,Envoy Air: MQ,MQ,20398,4198,TYS,"Knoxville, TN",MIA,"Miami, FL",600,,,,,,,803,,,CANCELLED,A,NOT DIVERTED,123.0,,,724.0,,,,,,2022
2022-06-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,772,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",2100,,,,,,,2356,,,CANCELLED,A,NOT DIVERTED,116.0,,,641.0,,,,,,2022
2022-08-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,541,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1220,,,,,,,1650,,,CANCELLED,B,NOT DIVERTED,210.0,,,1389.0,,,,,,2022
2022-01-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1054,MIA,"Miami, FL",BOS,"Boston, MA",2100,,,,,,,17,,,CANCELLED,B,NOT DIVERTED,197.0,,,1258.0,,,,,,2022
2022-03-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2105,LAS,"Las Vegas, NV",SMF,"Sacramento, CA",500,,,,,,,630,,,CANCELLED,A,NOT DIVERTED,90.0,,,397.0,,,,,,2022
2022-08-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,481,LAX,"Los Angeles, CA",PHL,"Philadelphia, PA",1430,,,,,,,2248,,,CANCELLED,B,NOT DIVERTED,318.0,,,2402.0,,,,,,2022
2022-12-02,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,505,SNA,"Santa Ana, CA",SEA,"Seattle, WA",2100,,,,,,,2358,,,CANCELLED,A,NOT DIVERTED,178.0,,,978.0,,,,,,2022
2022-12-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1839,DCA,"Washington, DC",DFW,"Dallas/Fort Worth, TX",650,,,,,,,930,,,CANCELLED,A,NOT DIVERTED,220.0,,,1192.0,,,,,,2022
2022-01-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2524,ATL,"Atlanta, GA",AUS,"Austin, TX",1956,,,,,,,2125,,,CANCELLED,B,NOT DIVERTED,149.0,,,813.0,,,,,,2022
2022-10-25,Republic Airline,Republic Airline: YX,YX,20452,3614,EWR,"Newark, NJ",PVD,"Providence, RI",1618,,,,,,,1732,,,CANCELLED,C,NOT DIVERTED,74.0,,,160.0,,,,,,2022
2022-09-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1365,MCO,"Orlando, FL",SJU,"San Juan, PR",1255,,,,,,,1550,,,CANCELLED,B,NOT DIVERTED,175.0,,,1189.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2602,STL,"St. Louis, MO",CMH,"Columbus, OH",800,,,,,,,1020,,,CANCELLED,A,NOT DIVERTED,80.0,,,409.0,,,,,,2022
2022-02-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1227,BWI,"Baltimore, MD",CLT,"Charlotte, NC",1020,,,,,,,1155,,,CANCELLED,A,NOT DIVERTED,95.0,,,361.0,,,,,,2022
2022-06-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1861,CLT,"Charlotte, NC",FLL,"Fort Lauderdale, FL",2230,,,,,,,29,,,CANCELLED,B,NOT DIVERTED,119.0,,,632.0,,,,,,2022
2022-12-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1260,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1340,,,,,,,1547,,,CANCELLED,B,NOT DIVERTED,187.0,,,1021.0,,,,,,2022
2022-01-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1125,HOU,"Houston, TX",PIT,"Pittsburgh, PA",1455,,,,,,,1830,,,CANCELLED,B,NOT DIVERTED,155.0,,,1131.0,,,,,,2022
2022-05-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2896,STL,"St. Louis, MO",DFW,"Dallas/Fort Worth, TX",1532,,,,,,,1734,,,CANCELLED,A,NOT DIVERTED,122.0,,,550.0,,,,,,2022
2022-06-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,468,ATL,"Atlanta, GA",LGA,"New York, NY",1030,,,,,,,1249,,,CANCELLED,A,NOT DIVERTED,139.0,,,762.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2342,MCO,"Orlando, FL",BHM,"Birmingham, AL",755,,,,,,,830,,,CANCELLED,A,NOT DIVERTED,95.0,,,479.0,,,,,,2022
2022-08-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1482,DFW,"Dallas/Fort Worth, TX",BOI,"Boise, ID",2000,,,,,,,2212,,,CANCELLED,B,NOT DIVERTED,192.0,,,1272.0,,,,,,2022
2022-12-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1819,MCI,"Kansas City, MO",CLT,"Charlotte, NC",1359,,,,,,,1709,,,CANCELLED,B,NOT DIVERTED,130.0,,,808.0,,,,,,2022
2022-04-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1453,IAH,"Houston, TX",LGA,"New York, NY",646,,,,,,,1100,,,CANCELLED,A,NOT DIVERTED,194.0,,,1416.0,,,,,,2022
2022-12-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1139,BDL,"Hartford, CT",MSP,"Minneapolis, MN",1511,,,,,,,1729,,,CANCELLED,A,NOT DIVERTED,198.0,,,1050.0,,,,,,2022
2022-02-04,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2438,EWR,"Newark, NJ",RSW,"Fort Myers, FL",1505,,,,,,,1823,,,CANCELLED,B,NOT DIVERTED,198.0,,,1068.0,,,,,,2022
2022-01-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5059,ORD,"Chicago, IL",DEC,"Decatur, IL",2030,,,,,,,2200,,,CANCELLED,A,NOT DIVERTED,90.0,,,156.0,,,,,,2022
2022-09-29,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5297,MYR,"Myrtle Beach, SC",PHL,"Philadelphia, PA",1815,,,,,,,1957,,,CANCELLED,B,NOT DIVERTED,102.0,,,473.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,920,STL,"St. Louis, MO",PHL,"Philadelphia, PA",2025,,,,,,,2325,,,CANCELLED,A,NOT DIVERTED,120.0,,,814.0,,,,,,2022
2022-04-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,633,PHX,"Phoenix, AZ",DFW,"Dallas/Fort Worth, TX",1900,,,,,,,2318,,,CANCELLED,B,NOT DIVERTED,138.0,,,868.0,,,,,,2022
2022-07-27,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,51,ANC,"Anchorage, AK",BRW,"Barrow, AK",1425,1449.0,24.0,17.0,1506.0,,,1617,,,CANCELLED,B,NOT DIVERTED,112.0,,,725.0,,,,,,2022
2022-04-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1061,BUR,"Burbank, CA",OAK,"Oakland, CA",1015,,,,,,,1125,,,CANCELLED,A,NOT DIVERTED,70.0,,,325.0,,,,,,2022
2022-01-29,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2868,PBI,"West Palm Beach/Palm Beach, FL",ISP,"Islip, NY",635,,,,,,,920,,,CANCELLED,B,NOT DIVERTED,165.0,,,1052.0,,,,,,2022
2022-06-17,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5038,AGS,"Augusta, GA",CLT,"Charlotte, NC",1805,,,,,,,1906,,,CANCELLED,B,NOT DIVERTED,61.0,,,140.0,,,,,,2022
2022-07-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2886,BNA,"Nashville, TN",DTW,"Detroit, MI",1741,,,,,,,2020,,,CANCELLED,A,NOT DIVERTED,99.0,,,456.0,,,,,,2022
2022-06-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1051,LGA,"New York, NY",DTW,"Detroit, MI",1010,,,,,,,1220,,,CANCELLED,A,NOT DIVERTED,130.0,,,502.0,,,,,,2022
2022-05-08,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,145,PSP,"Palm Springs, CA",SEA,"Seattle, WA",1640,,,,,,,1930,,,CANCELLED,A,NOT DIVERTED,170.0,,,987.0,,,,,,2022
2022-01-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5999,MCI,"Kansas City, MO",DAL,"Dallas, TX",525,,,,,,,705,,,CANCELLED,B,NOT DIVERTED,100.0,,,461.0,,,,,,2022
2022-01-28,JetBlue Airways,JetBlue Airways: B6,B6,20409,715,BOS,"Boston, MA",BUF,"Buffalo, NY",2159,,,,,,,2336,,,CANCELLED,B,NOT DIVERTED,97.0,,,395.0,,,,,,2022
2022-02-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5597,DEN,"Denver, CO",ASE,"Aspen, CO",1900,,,,,,,2000,,,CANCELLED,B,NOT DIVERTED,60.0,,,125.0,,,,,,2022
2022-02-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4327,HIB,"Hibbing, MN",MSP,"Minneapolis, MN",1334,,,,,,,1440,,,CANCELLED,B,NOT DIVERTED,66.0,,,174.0,,,,,,2022
2022-05-16,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4909,LGA,"New York, NY",CLE,"Cleveland, OH",1654,,,,,,,1852,,,CANCELLED,B,NOT DIVERTED,118.0,,,419.0,,,,,,2022
2022-02-23,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,867,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",2045,,,,,,,2210,,,CANCELLED,B,NOT DIVERTED,205.0,,,1235.0,,,,,,2022
2022-05-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5448,ORD,"Chicago, IL",AVL,"Asheville, NC",1942,,,,,,,2238,,,CANCELLED,B,NOT DIVERTED,116.0,,,536.0,,,,,,2022
2022-01-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2607,DFW,"Dallas/Fort Worth, TX",MSY,"New Orleans, LA",1015,,,,,,,1142,,,CANCELLED,A,NOT DIVERTED,87.0,,,447.0,,,,,,2022
2022-02-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1828,BOS,"Boston, MA",MDW,"Chicago, IL",545,,,,,,,745,,,CANCELLED,B,NOT DIVERTED,180.0,,,861.0,,,,,,2022
2022-05-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1460,CLT,"Charlotte, NC",MIA,"Miami, FL",1139,,,,,,,1350,,,CANCELLED,B,NOT DIVERTED,131.0,,,650.0,,,,,,2022
2022-12-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1719,AUS,"Austin, TX",OKC,"Oklahoma City, OK",1230,,,,,,,1350,,,CANCELLED,A,NOT DIVERTED,80.0,,,358.0,,,,,,2022
2022-12-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1793,CLT,"Charlotte, NC",MSY,"New Orleans, LA",1100,,,,,,,1204,,,CANCELLED,A,NOT DIVERTED,124.0,,,651.0,,,,,,2022
2022-01-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1199,MIA,"Miami, FL",JFK,"New York, NY",1455,,,,,,,1744,,,CANCELLED,B,NOT DIVERTED,169.0,,,1089.0,,,,,,2022
2022-12-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,568,IAH,"Houston, TX",DEN,"Denver, CO",1025,,,,,,,1205,,,CANCELLED,A,NOT DIVERTED,160.0,,,862.0,,,,,,2022
2022-07-12,Republic Airline,Republic Airline: YX,YX,20452,3701,GSP,"Greer, SC",EWR,"Newark, NJ",1859,,,,,,,2109,,,CANCELLED,B,NOT DIVERTED,130.0,,,594.0,,,,,,2022
2022-08-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1651,MCO,"Orlando, FL",MDW,"Chicago, IL",1425,,,,,,,1610,,,CANCELLED,B,NOT DIVERTED,165.0,,,990.0,,,,,,2022
2022-11-04,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4780,LGA,"New York, NY",MKE,"Milwaukee, WI",1229,,,,,,,1403,,,CANCELLED,B,NOT DIVERTED,154.0,,,738.0,,,,,,2022
2022-06-08,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1629,ORD,"Chicago, IL",AUS,"Austin, TX",700,,,,,,,929,,,CANCELLED,A,NOT DIVERTED,149.0,,,977.0,,,,,,2022
2022-12-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5118,CNY,"Moab, UT",DEN,"Denver, CO",1458,,,,,,,1624,,,CANCELLED,B,NOT DIVERTED,86.0,,,283.0,,,,,,2022
2022-01-11,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1597,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",550,,,,,,,904,,,CANCELLED,A,NOT DIVERTED,254.0,,,1389.0,,,,,,2022
2022-12-23,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,857,JFK,"New York, NY",PDX,"Portland, OR",1130,,,,,,,1503,,,CANCELLED,B,NOT DIVERTED,393.0,,,2454.0,,,,,,2022
2022-11-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1829,BWI,"Baltimore, MD",MCO,"Orlando, FL",1705,,,,,,,1930,,,CANCELLED,B,NOT DIVERTED,145.0,,,787.0,,,,,,2022
2022-01-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1969,PHX,"Phoenix, AZ",DEN,"Denver, CO",920,,,,,,,1105,,,CANCELLED,B,NOT DIVERTED,105.0,,,602.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1589,MCO,"Orlando, FL",STL,"St. Louis, MO",2250,,,,,,,20,,,CANCELLED,A,NOT DIVERTED,150.0,,,882.0,,,,,,2022
2022-01-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3671,SEA,"Seattle, WA",SFO,"San Francisco, CA",1332,,,,,,,1545,,,CANCELLED,B,NOT DIVERTED,133.0,,,679.0,,,,,,2022
2022-12-23,Envoy Air,Envoy Air: MQ,MQ,20398,3382,ORD,"Chicago, IL",FWA,"Fort Wayne, IN",1316,,,,,,,1523,,,CANCELLED,B,NOT DIVERTED,67.0,,,157.0,,,,,,2022
2022-07-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1580,FLL,"Fort Lauderdale, FL",ORD,"Chicago, IL",1606,,,,,,,1840,,,CANCELLED,C,NOT DIVERTED,214.0,,,1182.0,,,,,,2022
2022-12-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,422,BZN,"Bozeman, MT",DEN,"Denver, CO",1110,,,,,,,1250,,,CANCELLED,B,NOT DIVERTED,100.0,,,524.0,,,,,,2022
2022-12-11,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4699,PIT,"Pittsburgh, PA",LGA,"New York, NY",1645,,,,,,,1817,,,CANCELLED,C,NOT DIVERTED,92.0,,,335.0,,,,,,2022
2022-05-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1597,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",555,,,,,,,859,,,CANCELLED,B,NOT DIVERTED,244.0,,,1389.0,,,,,,2022
2022-10-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6510,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",2215,,,,,,,2355,,,CANCELLED,B,NOT DIVERTED,100.0,,,515.0,,,,,,2022
2022-01-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1683,CLT,"Charlotte, NC",DTW,"Detroit, MI",719,,,,,,,907,,,CANCELLED,B,NOT DIVERTED,108.0,,,500.0,,,,,,2022
2022-04-04,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2957,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1914,,,,,,,2145,,,CANCELLED,A,NOT DIVERTED,151.0,,,867.0,,,,,,2022
2022-06-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5150,PVD,"Providence, RI",PHL,"Philadelphia, PA",545,,,,,,,702,,,CANCELLED,B,NOT DIVERTED,77.0,,,237.0,,,,,,2022
2022-05-20,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5336,ORF,"Norfolk, VA",LGA,"New York, NY",1355,1404.0,9.0,,,,,1539,,,CANCELLED,C,NOT DIVERTED,104.0,,,296.0,,,,,,2022
2022-12-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2713,BWI,"Baltimore, MD",ISP,"Islip, NY",1625,,,,,,,1735,,,CANCELLED,A,NOT DIVERTED,70.0,,,220.0,,,,,,2022
2022-01-09,Republic Airline,Republic Airline: YX,YX,20452,4648,BTV,"Burlington, VT",DCA,"Washington, DC",1229,,,,,,,1421,,,CANCELLED,B,NOT DIVERTED,112.0,,,437.0,,,,,,2022
2022-09-29,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,3020,MCI,"Kansas City, MO",MCO,"Orlando, FL",600,,,,,,,949,,,CANCELLED,B,NOT DIVERTED,169.0,,,1072.0,,,,,,2022
2022-01-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4496,CLT,"Charlotte, NC",MSP,"Minneapolis, MN",1238,,,,,,,1433,,,CANCELLED,A,NOT DIVERTED,175.0,,,930.0,,,,,,2022
2022-07-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2494,IAH,"Houston, TX",EWR,"Newark, NJ",1435,,,,,,,1925,,,CANCELLED,A,NOT DIVERTED,230.0,,,1400.0,,,,,,2022
2022-01-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1722,MDW,"Chicago, IL",DEN,"Denver, CO",735,,,,,,,920,,,CANCELLED,B,NOT DIVERTED,165.0,,,895.0,,,,,,2022
2022-02-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,726,AUS,"Austin, TX",MCO,"Orlando, FL",1650,,,,,,,2015,,,CANCELLED,B,NOT DIVERTED,145.0,,,994.0,,,,,,2022
2022-01-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1080,DTW,"Detroit, MI",LGA,"New York, NY",1029,,,,,,,1217,,,CANCELLED,B,NOT DIVERTED,108.0,,,502.0,,,,,,2022
2022-01-11,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1474,DEN,"Denver, CO",SEA,"Seattle, WA",1949,,,,,,,2155,,,CANCELLED,A,NOT DIVERTED,186.0,,,1024.0,,,,,,2022
2022-02-03,Envoy Air,Envoy Air: MQ,MQ,20398,3530,SAV,"Savannah, GA",DFW,"Dallas/Fort Worth, TX",714,,,,,,,918,,,CANCELLED,B,NOT DIVERTED,184.0,,,925.0,,,,,,2022
2022-04-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2566,LGA,"New York, NY",ORD,"Chicago, IL",1733,,,,,,,1922,,,CANCELLED,B,NOT DIVERTED,169.0,,,733.0,,,,,,2022
2022-09-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,720,SEA,"Seattle, WA",OAK,"Oakland, CA",750,,,,,,,1000,,,CANCELLED,A,NOT DIVERTED,130.0,,,672.0,,,,,,2022
2022-01-03,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5320,CAK,"Akron, OH",CLT,"Charlotte, NC",851,,,,,,,1045,,,CANCELLED,A,NOT DIVERTED,114.0,,,394.0,,,,,,2022
2022-06-13,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3049,ORD,"Chicago, IL",TYS,"Knoxville, TN",2018,,,,,,,2258,,,CANCELLED,B,NOT DIVERTED,100.0,,,475.0,,,,,,2022
2022-08-04,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4892,LGA,"New York, NY",PIT,"Pittsburgh, PA",1705,,,,,,,1854,,,CANCELLED,C,NOT DIVERTED,109.0,,,335.0,,,,,,2022
2022-12-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4720,ASE,"Aspen, CO",DEN,"Denver, CO",1333,,,,,,,1441,,,CANCELLED,B,NOT DIVERTED,68.0,,,125.0,,,,,,2022
2022-01-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5114,DEN,"Denver, CO",EAR,"Kearney, NE",1545,,,,,,,1759,,,CANCELLED,D,NOT DIVERTED,74.0,,,305.0,,,,,,2022
